poll_id,race_id,cycle,office,state,pollster,sample_size,poll_date,days_out,election_date,margin_poll,margin_actual,error,dem_won
16605,1555,2008,SEN-G,KS,SurveyUSA,626,2008-10-28,7,2008-11-04,-27.0,-23.6,-3.4,0
16558,1556,2008,SEN-G,KY,Mason-Dixon Polling & Strategy,817,2008-10-28,7,2008-11-04,-5.0,-5.94,0.94,0
16547,1556,2008,SEN-G,KY,Research 2000,600,2008-10-28,7,2008-11-04,-3.0,-5.94,2.94,0
24112,1557,2008,SEN-G,LA,OnMessage Inc.,500,2008-10-28,7,2008-11-04,1.0,6.39,-5.39,1
16606,1559,2008,SEN-G,MA,SurveyUSA,658,2008-10-28,7,2008-11-04,24.0,34.96,-10.96,1
16568,1560,2008,SEN-G,MI,Strategic Vision LLC,1200,2008-10-28,7,2008-11-04,23.0,28.81,-5.81,1
16595,1561,2008,SEN-G,MN,Mason-Dixon Polling & Strategy,625,2008-10-28,7,2008-11-04,-6.0,0.01,-6.01,1
16600,1561,2008,SEN-G,MN,Rasmussen Reports,500,2008-10-28,7,2008-11-04,-4.0,0.01,-4.01,1
16545,1561,2008,SEN-G,MN,Research 2000,600,2008-10-28,7,2008-11-04,-3.0,0.01,-3.01,1
16567,1566,2008,SEN-G,NH,Strategic Vision LLC,800,2008-10-28,7,2008-11-04,7.0,6.34,0.66,1
16569,1566,2008,SEN-G,NH,Suffolk University,600,2008-10-28,7,2008-11-04,9.0,6.34,2.66,1
16574,1566,2008,SEN-G,NH,University of New Hampshire Survey Center,687,2008-10-28,7,2008-11-04,5.0,6.34,-1.34,1
16597,1568,2008,SEN-G,NM,Rasmussen Reports,500,2008-10-28,7,2008-11-04,15.0,22.66,-7.66,1
16543,1569,2008,SEN-G,NC,The Tyson Group,600,2008-10-28,7,2008-11-04,2.0,8.47,-6.47,1
16590,1571,2008,SEN-G,OR,Moore Information Group,400,2008-10-28,7,2008-11-04,-4.0,3.36,-7.36,1
16546,1571,2008,SEN-G,OR,Research 2000,600,2008-10-28,7,2008-11-04,6.0,3.36,2.64,1
16548,1579,2008,SEN-G,WY,Research 2000,600,2008-10-28,7,2008-11-04,-27.0,-51.44,24.44,0
16548,1580,2008,SEN-G,WY,Research 2000,600,2008-10-28,7,2008-11-04,-25.0,-46.88,21.88,0
16521,1546,2008,SEN-G,AK,Research 2000,600,2008-10-29,6,2008-11-04,22.0,1.25,20.75,1
16552,1548,2008,SEN-G,CO,Mason-Dixon Polling & Strategy,625,2008-10-29,6,2008-11-04,4.0,10.31,-6.31,1
16530,1548,2008,SEN-G,CO,Public Policy Polling,2023,2008-10-29,6,2008-11-04,15.0,10.31,4.69,1
16518,1550,2008,SEN-G,GA,Research 2000,600,2008-10-29,6,2008-11-04,-1.0,-2.93,1.93,0
16572,1554,2008,SEN-G,IA,SurveyUSA,658,2008-10-29,6,2008-11-04,26.0,25.42,0.58,1
16563,1556,2008,SEN-G,KY,Rasmussen Reports,500,2008-10-29,6,2008-11-04,-7.0,-5.94,-1.06,0
16528,1560,2008,SEN-G,MI,Public Policy Polling,1532,2008-10-29,6,2008-11-04,22.0,28.81,-6.81,1
16529,1561,2008,SEN-G,MN,Public Policy Polling,1050,2008-10-29,6,2008-11-04,5.0,0.01,4.99,1
16522,1563,2008,SEN-G,MS,Research 2000,600,2008-10-29,6,2008-11-04,-7.0,-9.92,2.92,0
16517,1566,2008,SEN-G,NH,American Research Group,600,2008-10-29,6,2008-11-04,12.0,6.34,5.66,1
16538,1566,2008,SEN-G,NH,Research 2000,600,2008-10-29,6,2008-11-04,10.0,6.34,3.66,1
16531,1568,2008,SEN-G,NM,Public Policy Polling,1537,2008-10-29,6,2008-11-04,19.0,22.66,-3.66,1
16512,1568,2008,SEN-G,NM,Research & Polling Inc.,1002,2008-10-29,6,2008-11-04,14.0,22.66,-8.66,1
63540,1569,2008,SEN-G,NC,Elon University,797,2008-10-29,6,2008-11-04,7.0,8.47,-1.47,1
16556,1569,2008,SEN-G,NC,Mason-Dixon Polling & Strategy,625,2008-10-29,6,2008-11-04,-1.0,8.47,-9.47,1
16564,1569,2008,SEN-G,NC,Rasmussen Reports,700,2008-10-29,6,2008-11-04,6.0,8.47,-2.47,1
16539,1569,2008,SEN-G,NC,Research 2000,600,2008-10-29,6,2008-11-04,5.0,8.47,-3.47,1
16571,1570,2008,SEN-G,OK,SurveyUSA,594,2008-10-29,6,2008-11-04,-20.0,-17.5,-2.5,0
16532,1571,2008,SEN-G,OR,Public Policy Polling,1424,2008-10-29,6,2008-11-04,8.0,3.36,4.64,1
16573,1573,2008,SEN-G,SC,SurveyUSA,654,2008-10-29,6,2008-11-04,-19.0,-15.32,-3.68,0
24120,1550,2008,SEN-G,GA,Public Opinion Strategies,600,2008-10-30,5,2008-11-04,-9.0,-2.93,-6.07,0
16537,1550,2008,SEN-G,GA,Rasmussen Reports,500,2008-10-30,5,2008-11-04,-5.0,-2.93,-2.07,0
16503,1554,2008,SEN-G,IA,Selzer & Co.,616,2008-10-30,5,2008-11-04,26.0,25.42,0.58,1
16507,1558,2008,SEN-G,ME,SurveyUSA,674,2008-10-30,5,2008-11-04,-14.0,-22.76,8.76,0
16505,1560,2008,SEN-G,MI,Selzer & Co.,616,2008-10-30,5,2008-11-04,21.0,28.81,-7.81,1
16506,1561,2008,SEN-G,MN,Princeton Survey Research Associates International,933,2008-10-30,5,2008-11-04,4.0,0.01,3.99,1
16533,1566,2008,SEN-G,NH,Rasmussen Reports,700,2008-10-30,5,2008-11-04,8.0,6.34,1.66,1
16540,1566,2008,SEN-G,NH,SurveyUSA,682,2008-10-30,5,2008-11-04,13.0,6.34,6.66,1
16504,1567,2008,SEN-G,NJ,Monmouth University,801,2008-10-30,5,2008-11-04,19.0,14.08,4.92,1
16541,1567,2008,SEN-G,NJ,SurveyUSA,632,2008-10-30,5,2008-11-04,15.0,14.08,0.92,1
16510,1568,2008,SEN-G,NM,SurveyUSA,664,2008-10-30,5,2008-11-04,14.0,22.66,-8.66,1
16535,1571,2008,SEN-G,OR,Rasmussen Reports,500,2008-10-30,5,2008-11-04,3.0,3.36,-0.36,1
16542,1571,2008,SEN-G,OR,SurveyUSA,700,2008-10-30,5,2008-11-04,7.0,3.36,3.64,1
42585,1577,2008,SEN-G,VA,Mason-Dixon Polling & Strategy,625,2008-10-30,5,2008-11-04,31.0,31.33,-0.33,1
16527,1578,2008,SEN-G,WV,Public Policy Polling,2128,2008-10-30,5,2008-11-04,18.0,27.47,-9.47,1
16447,1556,2008,SEN-G,KY,SurveyUSA,616,2008-10-31,4,2008-11-04,-8.0,-5.94,-2.06,0
16446,1561,2008,SEN-G,MN,SurveyUSA,669,2008-10-31,4,2008-11-04,-5.0,0.01,-5.01,1
16445,1577,2008,SEN-G,VA,SurveyUSA,672,2008-10-31,4,2008-11-04,24.0,31.33,-7.33,1
16417,1550,2008,SEN-G,GA,Public Policy Polling,1253,2008-11-01,3,2008-11-04,-2.0,-2.93,0.93,0
16431,1550,2008,SEN-G,GA,Strategic Vision LLC,800,2008-11-01,3,2008-11-04,-4.0,-2.93,-1.07,0
16438,1550,2008,SEN-G,GA,SurveyUSA,683,2008-11-01,3,2008-11-04,-4.0,-2.93,-1.07,0
16443,1558,2008,SEN-G,ME,Rasmussen Reports,500,2008-11-01,3,2008-11-04,-16.0,-22.76,6.76,0
16416,1564,2008,SEN-G,MT,Public Policy Polling,2734,2008-11-01,3,2008-11-04,45.0,45.84,-0.84,1
54158,1566,2008,SEN-G,NH,University of New Hampshire Survey Center,816,2008-11-01,3,2008-11-04,6.0,6.34,-0.34,1
16423,1569,2008,SEN-G,NC,Public Policy Polling,2100,2008-11-01,3,2008-11-04,7.0,8.47,-1.47,1
16435,1569,2008,SEN-G,NC,SurveyUSA,682,2008-11-01,3,2008-11-04,7.0,8.47,-1.47,1
16422,1577,2008,SEN-G,VA,Public Policy Polling,1557,2008-11-01,3,2008-11-04,26.0,31.33,-5.33,1
16413,1546,2008,SEN-G,AK,Hays Research Group,400,2008-11-02,2,2008-11-04,7.3,1.25,6.05,1
16414,1550,2008,SEN-G,GA,InsiderAdvantage,512,2008-11-02,2,2008-11-04,-5.0,-2.93,-2.07,0
24142,1551,2008,SEN-G,GA,Research 2000,600,2008-11-11,21,2008-12-02,-3.0,-14.88,11.88,0
24130,1551,2008,SEN-G,GA,Rasmussen Reports,700,2008-11-18,14,2008-12-02,-4.0,-14.88,10.88,0
24141,1551,2008,SEN-G,GA,Research 2000,600,2008-11-18,14,2008-12-02,-6.0,-14.88,8.88,0
24101,1551,2008,SEN-G,GA,Mellman Group,600,2008-11-22,10,2008-12-02,-2.0,-14.88,12.88,0
24089,1551,2008,SEN-G,GA,InsiderAdvantage,523,2008-11-23,9,2008-12-02,-3.0,-14.88,11.88,0
24115,1551,2008,SEN-G,GA,Public Policy Polling,871,2008-11-23,9,2008-12-02,-6.0,-14.88,8.88,0
24140,1551,2008,SEN-G,GA,Research 2000,600,2008-11-24,8,2008-12-02,-6.0,-14.88,8.88,0
24088,1551,2008,SEN-G,GA,InsiderAdvantage,744,2008-11-30,2,2008-12-02,-4.0,-14.88,10.88,0
24114,1551,2008,SEN-G,GA,Public Policy Polling,1276,2008-11-30,2,2008-12-02,-7.0,-14.88,7.88,0
63720,1526,2010,SEN-G,MA,Rasmussen Reports,500,2010-01-04,15,2010-01-19,9.0,-4.77,13.77,0
53048,1526,2010,SEN-G,MA,University of New Hampshire Survey Center,554,2010-01-04,15,2010-01-19,17.0,-4.77,21.77,0
53047,1526,2010,SEN-G,MA,Public Policy Polling,774,2010-01-08,11,2010-01-19,-1.0,-4.77,3.77,0
63699,1526,2010,SEN-G,MA,Mellman Group,800,2010-01-09,10,2010-01-19,14.0,-4.77,18.77,0
63721,1526,2010,SEN-G,MA,Rasmussen Reports,1000,2010-01-11,8,2010-01-19,2.0,-4.77,6.77,0
63811,1526,2010,SEN-G,MA,Suffolk University,500,2010-01-12,7,2010-01-19,-4.0,-4.77,0.77,0
63617,1526,2010,SEN-G,MA,American Research Group,600,2010-01-13,6,2010-01-19,-3.0,-4.77,1.77,0
63801,1526,2010,SEN-G,MA,Research 2000,500,2010-01-13,6,2010-01-19,8.0,-4.77,12.77,0
63622,1526,2010,SEN-G,MA,CrossTarget,946,2010-01-14,5,2010-01-19,-15.4,-4.77,-10.63,0
63700,1526,2010,SEN-G,MA,MRG Research,565,2010-01-15,4,2010-01-19,-9.6,-4.77,-4.83,0
63618,1526,2010,SEN-G,MA,American Research Group,600,2010-01-16,3,2010-01-19,-7.0,-4.77,-2.23,0
63802,1526,2010,SEN-G,MA,Research 2000,500,2010-01-16,3,2010-01-19,0.0,-4.77,4.77,0
63623,1526,2010,SEN-G,MA,CrossTarget,574,2010-01-17,2,2010-01-19,-9.6,-4.77,-4.83,0
63679,1526,2010,SEN-G,MA,InsiderAdvantage,804,2010-01-17,2,2010-01-19,-9.1,-4.77,-4.33,0
63725,1526,2010,SEN-G,MA,Public Policy Polling,1231,2010-01-17,2,2010-01-19,-5.0,-4.77,-0.23,0
32545,1513,2010,SEN-G,DE,SurveyUSA,2355,2010-10-12,21,2010-11-02,21.0,16.58,4.42,1
32563,1518,2010,SEN-G,IL,GQR,600,2010-10-12,21,2010-11-02,3.0,-1.59,4.59,0
32549,1528,2010,SEN-G,NV,Mason-Dixon Polling & Strategy,625,2010-10-12,21,2010-11-02,-2.0,5.87,-7.87,1
53158,1530,2010,SEN-G,NY,SurveyUSA,633,2010-10-12,21,2010-11-02,33.0,34.11,-1.11,1
53158,1531,2010,SEN-G,NY,SurveyUSA,633,2010-10-12,21,2010-11-02,18.0,27.84,-9.84,1
32544,1532,2010,SEN-G,NC,Rasmussen Reports,500,2010-10-12,21,2010-11-02,-14.0,-11.77,-2.23,0
32550,1537,2010,SEN-G,PA,Rasmussen Reports,750,2010-10-12,21,2010-11-02,-10.0,-2.02,-7.98,0
32559,1541,2010,SEN-G,VT,Mason-Dixon Polling & Strategy,625,2010-10-12,21,2010-11-02,35.0,33.43,1.57,1
32564,1543,2010,SEN-G,WV,Orion Strategies,450,2010-10-12,21,2010-11-02,10.0,10.07,-0.07,1
32543,1543,2010,SEN-G,WV,Rasmussen Reports,750,2010-10-12,21,2010-11-02,-3.0,10.07,-13.07,1
32554,1507,2010,SEN-G,AK,Rasmussen Reports,500,2010-10-13,20,2010-11-02,-1.0,4.02,-5.02,1
32565,1510,2010,SEN-G,CA,Ipsos,448,2010-10-13,20,2010-11-02,1.0,10.01,-9.01,1
32555,1510,2010,SEN-G,CA,Rasmussen Reports,750,2010-10-13,20,2010-11-02,3.0,10.01,-7.01,1
32572,1516,2010,SEN-G,HI,Rasmussen Reports,500,2010-10-13,20,2010-11-02,13.0,53.24,-40.24,1
32918,1518,2010,SEN-G,IL,TCJ Research,500,2010-10-13,20,2010-11-02,0.0,-1.59,1.59,0
32919,1523,2010,SEN-G,KY,TCJ Research,500,2010-10-13,20,2010-11-02,-7.0,-11.48,4.48,0
32579,1530,2010,SEN-G,NY,CBS News/The New York Times,927,2010-10-13,20,2010-11-02,40.0,34.11,5.89,1
32579,1531,2010,SEN-G,NY,CBS News/The New York Times,927,2010-10-13,20,2010-11-02,25.0,27.84,-2.84,1
32569,1536,2010,SEN-G,OR,SurveyUSA,652,2010-10-13,20,2010-11-02,22.0,17.99,4.01,1
32867,1536,2010,SEN-G,OR,ccAdvertising,2237,2010-10-13,20,2010-11-02,13.7,17.99,-4.29,1
32573,1540,2010,SEN-G,UT,Dan Jones & Associates,600,2010-10-13,20,2010-11-02,-22.0,-28.82,6.82,0
53321,1540,2010,SEN-G,UT,Rasmussen Reports,500,2010-10-13,20,2010-11-02,-33.0,-28.82,-4.18,0
32556,1542,2010,SEN-G,WA,SurveyUSA,612,2010-10-13,20,2010-11-02,3.0,4.72,-1.72,1
51647,1509,2010,SEN-G,AR,Hendrix College,1953,2010-10-14,19,2010-11-02,-13.0,-20.97,7.97,0
32693,1509,2010,SEN-G,AR,University of Arkansas Department of Political Science,566,2010-10-14,19,2010-11-02,-19.0,-20.97,1.97,0
32620,1510,2010,SEN-G,CA,Public Policy Institute of California,1067,2010-10-14,19,2010-11-02,5.0,10.01,-5.01,1
32594,1510,2010,SEN-G,CA,WPA Intelligence,800,2010-10-14,19,2010-11-02,-3.0,10.01,-13.01,1
32571,1511,2010,SEN-G,CO,Rasmussen Reports,750,2010-10-14,19,2010-11-02,-2.0,1.63,-3.63,1
32567,1512,2010,SEN-G,CT,Rasmussen Reports,750,2010-10-14,19,2010-11-02,5.0,11.94,-6.94,1
32558,1513,2010,SEN-G,DE,Rasmussen Reports,500,2010-10-14,19,2010-11-02,11.0,16.58,-5.58,1
32596,1525,2010,SEN-G,MD,Gonzales Research & Marketing Strategies Inc.,816,2010-10-14,19,2010-11-02,17.0,26.46,-9.46,1
32592,1544,2010,SEN-G,WI,St. Norbert College Strategic Research Institute,402,2010-10-14,19,2010-11-02,-2.0,-4.84,2.84,0
32917,1510,2010,SEN-G,CA,TCJ Research,500,2010-10-15,18,2010-11-02,-1.0,10.01,-11.01,1
32916,1512,2010,SEN-G,CT,TCJ Research,500,2010-10-15,18,2010-11-02,3.0,11.94,-8.94,1
32914,1513,2010,SEN-G,DE,TCJ Research,500,2010-10-15,18,2010-11-02,8.0,16.58,-8.58,1
32603,1518,2010,SEN-G,IL,Impact Research,601,2010-10-15,18,2010-11-02,5.0,-1.59,6.59,0
32618,1518,2010,SEN-G,IL,Public Policy Polling,557,2010-10-15,18,2010-11-02,-1.5,-1.59,0.09,0
32601,1534,2010,SEN-G,OH,Quinnipiac University,1188,2010-10-15,18,2010-11-02,-21.0,-17.45,-3.55,0
32623,1537,2010,SEN-G,PA,Quinnipiac University,1046,2010-10-15,18,2010-11-02,-2.0,-2.02,0.02,0
32915,1537,2010,SEN-G,PA,TCJ Research,500,2010-10-15,18,2010-11-02,-7.0,-2.02,-4.98,0
32595,1542,2010,SEN-G,WA,Public Policy Polling,1873,2010-10-15,18,2010-11-02,2.0,4.72,-2.72,1
32866,1543,2010,SEN-G,WV,ccAdvertising,1696,2010-10-15,18,2010-11-02,3.2,10.07,-6.87,1
42377,1510,2010,SEN-G,CA,Rasmussen Reports,1000,2010-10-16,17,2010-11-02,4.0,10.01,-6.01,1
32587,1511,2010,SEN-G,CO,Rasmussen Reports,1000,2010-10-16,17,2010-11-02,-1.0,1.63,-2.63,1
32906,1511,2010,SEN-G,CO,TCJ Research,500,2010-10-16,17,2010-11-02,-5.0,1.63,-6.63,1
32588,1514,2010,SEN-G,FL,Suffolk University,500,2010-10-16,17,2010-11-02,8.0,19.18,-11.18,1
32911,1518,2010,SEN-G,IL,TCJ Research,500,2010-10-16,17,2010-11-02,-1.0,-1.59,0.59,0
32583,1527,2010,SEN-G,MO,Rasmussen Reports,1000,2010-10-16,17,2010-11-02,-6.0,-13.6,7.6,0
32908,1527,2010,SEN-G,MO,TCJ Research,500,2010-10-16,17,2010-11-02,-11.0,-13.6,2.6,0
32909,1528,2010,SEN-G,NV,TCJ Research,500,2010-10-16,17,2010-11-02,-6.0,5.87,-11.87,1
32907,1529,2010,SEN-G,NH,TCJ Research,500,2010-10-16,17,2010-11-02,-13.0,-23.24,10.24,0
32600,1530,2010,SEN-G,NY,Siena College,647,2010-10-16,17,2010-11-02,39.0,34.11,4.89,1
32600,1531,2010,SEN-G,NY,Siena College,647,2010-10-16,17,2010-11-02,29.0,27.84,1.16,1
32910,1531,2010,SEN-G,NY,TCJ Research,500,2010-10-16,17,2010-11-02,14.0,27.84,-13.84,1
32590,1532,2010,SEN-G,NC,Public Policy Polling,597,2010-10-16,17,2010-11-02,-8.0,-11.77,3.77,0
32644,1534,2010,SEN-G,OH,University of Cincinnati (Ohio Poll),839,2010-10-16,17,2010-11-02,-19.0,-17.45,-1.55,0
32604,1542,2010,SEN-G,WA,Marist College,589,2010-10-16,17,2010-11-02,1.0,4.72,-3.72,1
32586,1543,2010,SEN-G,WV,Rasmussen Reports,1000,2010-10-16,17,2010-11-02,-3.0,10.07,-13.07,1
32913,1543,2010,SEN-G,WV,TCJ Research,500,2010-10-16,17,2010-11-02,-2.0,10.07,-12.07,1
32912,1544,2010,SEN-G,WI,TCJ Research,500,2010-10-16,17,2010-11-02,-10.0,-4.84,-5.16,0
32610,1507,2010,SEN-G,AK,Big Village,946,2010-10-17,16,2010-11-02,0.0,4.02,-4.02,1
32611,1509,2010,SEN-G,AR,Big Village,809,2010-10-17,16,2010-11-02,-14.0,-20.97,6.97,0
32624,1509,2010,SEN-G,AR,Mason-Dixon Polling & Strategy,625,2010-10-17,16,2010-11-02,-21.0,-20.97,-0.03,0
32647,1510,2010,SEN-G,CA,Greenberg Quinlan Rosner/American Viewpoint,922,2010-10-17,16,2010-11-02,8.0,10.01,-2.01,1
32606,1510,2010,SEN-G,CA,SurveyUSA,621,2010-10-17,16,2010-11-02,2.0,10.01,-8.01,1
32613,1514,2010,SEN-G,FL,Big Village,798,2010-10-17,16,2010-11-02,14.0,19.18,-5.18,1
32646,1514,2010,SEN-G,FL,Ipsos,577,2010-10-17,16,2010-11-02,15.0,19.18,-4.18,1
32568,1528,2010,SEN-G,NV,Rasmussen Reports,750,2010-10-17,16,2010-11-02,-3.0,5.87,-8.87,1
32615,1534,2010,SEN-G,OH,Big Village,863,2010-10-17,16,2010-11-02,-15.0,-17.45,2.45,0
32597,1536,2010,SEN-G,OR,Public Policy Polling,1229,2010-10-17,16,2010-11-02,16.0,17.99,-1.99,1
32575,1542,2010,SEN-G,WA,Rasmussen Reports,750,2010-10-17,16,2010-11-02,3.0,4.72,-1.72,1
32844,1507,2010,SEN-G,AK,Hays Research Group,500,2010-10-18,15,2010-11-02,9.0,4.02,4.98,1
32621,1510,2010,SEN-G,CA,Tarrance Group,600,2010-10-18,15,2010-11-02,0.0,10.01,-10.01,1
32895,1511,2010,SEN-G,CO,TCJ Research,1000,2010-10-18,15,2010-11-02,-5.0,1.63,-6.63,1
32593,1514,2010,SEN-G,FL,Rasmussen Reports,750,2010-10-18,15,2010-11-02,11.0,19.18,-8.18,1
32602,1518,2010,SEN-G,IL,Rasmussen Reports,750,2010-10-18,15,2010-11-02,-4.0,-1.59,-2.41,0
32598,1523,2010,SEN-G,KY,"Normington, Petts & Associates",600,2010-10-18,15,2010-11-02,2.0,-11.48,13.48,0
32589,1523,2010,SEN-G,KY,Rasmussen Reports,500,2010-10-18,15,2010-11-02,-5.0,-11.48,6.48,0
32627,1524,2010,SEN-G,LA,Impact Research,600,2010-10-18,15,2010-11-02,-3.0,-18.88,15.88,0
32659,1525,2010,SEN-G,MD,OpinionWorks,798,2010-10-18,15,2010-11-02,27.0,26.46,0.54,1
32576,1527,2010,SEN-G,MO,Public Policy Polling,646,2010-10-18,15,2010-11-02,-5.0,-13.6,8.6,0
32905,1536,2010,SEN-G,OR,TCJ Research,1000,2010-10-18,15,2010-11-02,19.0,17.99,1.01,1
32607,1537,2010,SEN-G,PA,Muhlenberg College,403,2010-10-18,15,2010-11-02,3.0,-2.02,5.02,0
32585,1537,2010,SEN-G,PA,Public Policy Polling,718,2010-10-18,15,2010-11-02,1.0,-2.02,3.02,0
32904,1542,2010,SEN-G,WA,TCJ Research,1000,2010-10-18,15,2010-11-02,-2.0,4.72,-6.72,1
32591,1511,2010,SEN-G,CO,Ipsos,405,2010-10-19,14,2010-11-02,-3.0,1.63,-4.63,1
32633,1515,2010,SEN-G,GA,Landmark Communications,3277,2010-10-19,14,2010-11-02,-20.8,-19.31,-1.49,0
32636,1518,2010,SEN-G,IL,Mason-Dixon Polling & Strategy,625,2010-10-19,14,2010-11-02,-2.0,-1.59,-0.41,0
32619,1523,2010,SEN-G,KY,Mason-Dixon Polling & Strategy,625,2010-10-19,14,2010-11-02,-5.0,-11.48,6.48,0
32637,1527,2010,SEN-G,MO,Mason-Dixon Polling & Strategy,625,2010-10-19,14,2010-11-02,-9.0,-13.6,4.6,0
32617,1527,2010,SEN-G,MO,Rasmussen Reports,750,2010-10-19,14,2010-11-02,-9.0,-13.6,4.6,0
32631,1530,2010,SEN-G,NY,Marist College,505,2010-10-19,14,2010-11-02,28.0,34.11,-6.11,1
32622,1530,2010,SEN-G,NY,Rasmussen Reports,500,2010-10-19,14,2010-11-02,28.0,34.11,-6.11,1
32631,1531,2010,SEN-G,NY,Marist College,505,2010-10-19,14,2010-11-02,18.0,27.84,-9.84,1
32622,1531,2010,SEN-G,NY,Rasmussen Reports,500,2010-10-19,14,2010-11-02,21.0,27.84,-6.84,1
32662,1532,2010,SEN-G,NC,The Tyson Group,600,2010-10-19,14,2010-11-02,-10.0,-11.77,1.77,0
32865,1534,2010,SEN-G,OH,ccAdvertising,2060,2010-10-19,14,2010-11-02,-18.3,-17.45,-0.85,0
32654,1538,2010,SEN-G,SC,Rasmussen Reports,500,2010-10-19,14,2010-11-02,-37.0,-34.41,-2.59,0
32634,1543,2010,SEN-G,WV,Global Strategy Group,804,2010-10-19,14,2010-11-02,5.0,10.07,-5.07,1
32608,1543,2010,SEN-G,WV,Rasmussen Reports,750,2010-10-19,14,2010-11-02,-7.0,10.07,-17.07,1
32896,1507,2010,SEN-G,AK,TCJ Research,1000,2010-10-20,13,2010-11-02,1.0,4.02,-3.02,1
32719,1510,2010,SEN-G,CA,Field Research Corp. (Field Poll),1092,2010-10-20,13,2010-11-02,8.0,10.01,-2.01,1
32897,1510,2010,SEN-G,CA,TCJ Research,1000,2010-10-20,13,2010-11-02,-3.0,10.01,-13.01,1
32645,1511,2010,SEN-G,CO,SurveyUSA,621,2010-10-20,13,2010-11-02,0.0,1.63,-1.63,1
32626,1512,2010,SEN-G,CT,Suffolk University,500,2010-10-20,13,2010-11-02,18.0,11.94,6.06,1
32898,1512,2010,SEN-G,CT,TCJ Research,1000,2010-10-20,13,2010-11-02,3.0,11.94,-8.94,1
32899,1513,2010,SEN-G,DE,TCJ Research,1000,2010-10-20,13,2010-11-02,7.0,16.58,-9.58,1
32650,1514,2010,SEN-G,FL,Zogby Analytics,802,2010-10-20,13,2010-11-02,7.0,19.18,-12.18,1
32641,1518,2010,SEN-G,IL,Market Shares Corp.,700,2010-10-20,13,2010-11-02,-3.0,-1.59,-1.41,0
32901,1518,2010,SEN-G,IL,TCJ Research,1000,2010-10-20,13,2010-11-02,-3.0,-1.59,-1.41,0
32640,1520,2010,SEN-G,IN,EPIC-MRA,500,2010-10-20,13,2010-11-02,-18.0,-14.58,-3.42,0
32900,1528,2010,SEN-G,NV,TCJ Research,1000,2010-10-20,13,2010-11-02,-7.0,5.87,-12.87,1
32863,1528,2010,SEN-G,NV,ccAdvertising,1884,2010-10-20,13,2010-11-02,-5.9,5.87,-11.77,1
32902,1537,2010,SEN-G,PA,TCJ Research,1000,2010-10-20,13,2010-11-02,-5.0,-2.02,-2.98,0
32903,1543,2010,SEN-G,WV,TCJ Research,1000,2010-10-20,13,2010-11-02,-5.0,10.07,-15.07,1
32638,1510,2010,SEN-G,CA,Rasmussen Reports,750,2010-10-21,12,2010-11-02,2.0,10.01,-8.01,1
32671,1512,2010,SEN-G,CT,Quinnipiac University,702,2010-10-21,12,2010-11-02,12.0,11.94,0.06,1
32708,1514,2010,SEN-G,FL,Quinnipiac University,784,2010-10-21,12,2010-11-02,7.0,19.18,-12.18,1
32661,1517,2010,SEN-G,ID,Mason-Dixon Polling & Strategy,625,2010-10-21,12,2010-11-02,-44.0,-46.25,2.25,0
32648,1520,2010,SEN-G,IN,Rasmussen Reports,500,2010-10-21,12,2010-11-02,-18.0,-14.58,-3.42,0
32692,1525,2010,SEN-G,MD,ABC News/The Washington Post,1434,2010-10-21,12,2010-11-02,37.0,26.46,10.54,1
32864,1529,2010,SEN-G,NH,ccAdvertising,744,2010-10-21,12,2010-11-02,-22.7,-23.24,0.54,0
32684,1530,2010,SEN-G,NY,Quinnipiac University,672,2010-10-21,12,2010-11-02,32.0,34.11,-2.11,1
32684,1531,2010,SEN-G,NY,Quinnipiac University,672,2010-10-21,12,2010-11-02,23.0,27.84,-4.84,1
32649,1533,2010,SEN-G,ND,Rasmussen Reports,500,2010-10-21,12,2010-11-02,-47.0,-53.97,6.97,0
32674,1534,2010,SEN-G,OH,Quinnipiac University,686,2010-10-21,12,2010-11-02,-17.0,-17.45,0.45,0
32663,1534,2010,SEN-G,OH,WPA Intelligence,500,2010-10-21,12,2010-11-02,-11.0,-17.45,6.45,0
32685,1537,2010,SEN-G,PA,Franklin & Marshall College,489,2010-10-21,12,2010-11-02,-8.0,-2.02,-5.98,0
32632,1537,2010,SEN-G,PA,Rasmussen Reports,750,2010-10-21,12,2010-11-02,-4.0,-2.02,-1.98,0
32843,1507,2010,SEN-G,AK,Hays Research Group,500,2010-10-22,11,2010-11-02,5.0,4.02,0.98,1
32676,1510,2010,SEN-G,CA,Public Policy Polling,622,2010-10-22,11,2010-11-02,9.0,10.01,-1.01,1
32639,1511,2010,SEN-G,CO,Public Policy Polling,818,2010-10-22,11,2010-11-02,0.0,1.63,-1.63,1
32670,1518,2010,SEN-G,IL,Impact Research,600,2010-10-22,11,2010-11-02,2.0,-1.59,3.59,0
32655,1537,2010,SEN-G,PA,Muhlenberg College,445,2010-10-22,11,2010-11-02,-3.0,-2.02,-0.98,0
32697,1510,2010,SEN-G,CA,Big Village,888,2010-10-23,10,2010-11-02,5.0,10.01,-5.01,1
42407,1510,2010,SEN-G,CA,Rasmussen Reports,1000,2010-10-23,10,2010-11-02,4.0,10.01,-6.01,1
32675,1510,2010,SEN-G,CA,Suffolk University,600,2010-10-23,10,2010-11-02,9.0,10.01,-1.01,1
32686,1510,2010,SEN-G,CA,SurveyUSA,594,2010-10-23,10,2010-11-02,5.0,10.01,-5.01,1
